None,5.7,5.9,45_1,0.7014|0.6628|0.6128,0.4172|0.4172|0.1086,0.5764|0.5764|0.4806,0.0422|0.0414|0.0859,0.0542|0.0542|0.0806
None,15.7,16.2,41_3,0.513|0.5272|0.5218|0.5168|0.5134|0.5219,0.0992|0.0992|0.0992|0.0992|0.1|0.1,0.7861|0.7861|0.7861|0.7861|0.7861|0.7875,0.0508|0.0508|0.0508|0.0508|0.05|0.05,0.1792|0.1792|0.1792|0.1792|0.1792|0.1778
None,15.0,16.2,39_3,0.7407|0.7444|0.7454|0.7435|0.7447|0.7411|0.742|0.8326|0.8314|0.7225|0.713|0.8389|0.8413,0.3883|0.3883|0.3883|0.3883|0.3883|0.3883|0.3891|0.457|0.457|0.393|0.393|0.457|0.4562,0.6333|0.6333|0.6333|0.6333|0.6333|0.6333|0.6347|0.6236|0.6194|0.6361|0.6375|0.6278|0.6389,0.0641|0.0641|0.0641|0.0641|0.0641|0.0648|0.0641|0.0594|0.0594|0.0633|0.0633|0.0594|0.0617,0.2931|0.2917|0.2917|0.2889|0.2931|0.2958|0.2903|0.3681|0.3722|0.3514|0.35|0.3653|0.3542
None,15.2,15.5,60_0,0.2731|0.2599|0.2561|0.2656,0.0117|0.0102|0.0039|0.0008,0.6278|0.6278|0.6264|0.6264,0.7289|0.7305|0.7445|0.7508,0.3708|0.3708|0.3736|0.3736
None,7.4,11.1,62_0,0.8057|0.8246|0.8094|0.7934|0.8013|0.7954|0.8017|0.8041|0.7966|0.7927|0.7877|0.783|0.2741|0.2849|0.7977|0.7856|0.7885|0.3014|0.3491|0.2911|0.2896|0.7435|0.7564|0.7299|0.7047|0.6686|0.6945|0.6404|0.6349|0.6978|0.6927|0.7076|0.6875|0.6484|0.6657|0.6627|0.6363|0.6338,0.1805|0.1812|0.1781|0.182|0.1805|0.1781|0.1813|0.1805|0.1797|0.1797|0.1789|0.1805|0.1805|0.1789|0.1805|0.1812|0.1797|0.1812|0.1789|0.1703|0.182|0.1758|0.1805|0.1734|0.1734|0.1781|0.1813|0.1797|0.1797|0.1828|0.1852|0.1852|0.1844|0.1836|0.1836|0.1844|0.1836|0.1828,0.0694|0.0694|0.0667|0.0694|0.0681|0.0681|0.0681|0.0667|0.0681|0.0681|0.0681|0.0667|0.4875|0.4875|0.0667|0.0681|0.0694|0.4833|0.4847|0.4736|0.4722|0.0458|0.0403|0.0292|0.0194|0.0083|0.0069|0.0042|0.0014|0.0028|0.0014|0.0014|0.0042|0.0028|0.0028|0.0028|0.0028|0.0028,0.2875|0.2867|0.2906|0.2859|0.2875|0.2891|0.2859|0.2867|0.2875|0.2875|0.2883|0.2875|0.2727|0.2758|0.2875|0.2875|0.2883|0.268|0.2688|0.2758|0.2703|0.2906|0.2867|0.2922|0.293|0.2891|0.2859|0.2867|0.2867|0.2844|0.2828|0.2836|0.2844|0.2844|0.2836|0.2836|0.2836|0.2852,0.3694|0.3681|0.3708|0.3681|0.3694|0.3722|0.3708|0.3708|0.3708|0.3708|0.3708|0.3722|0.1889|0.1931|0.3722|0.3694|0.3694|0.1903|0.1875|0.2889|0.1944|0.3833|0.3792|0.3944|0.3792|0.3847|0.3764|0.3694|0.3694|0.3653|0.3681|0.3681|0.3694|0.3722|0.3694|0.3708|0.3722|0.3694
None,9.2,9.4,62_1,0.7911|0.815|0.7397,0.1805|0.1813|0.1805,0.0639|0.0583|0.0514,0.2859|0.2859|0.2852,0.3708|0.3708|0.3806
None,16.3,17.0,56_1,0.4708|0.3985|0.4256|0.4516|0.4465|0.44|0.4053|0.3576,0.8234|0.8227|0.8234|0.8242|0.8242|0.825|0.8227|0.825,0.6403|0.6403|0.6389|0.6375|0.6375|0.6375|0.6375|0.6403,0.1758|0.1766|0.1758|0.175|0.175|0.1742|0.1766|0.1742,0.35|0.35|0.3514|0.3514|0.3514|0.3514|0.3514|0.3486
None,15.0,17.0,41_0,0.2985|0.307|0.315|0.3169|0.315|0.3132|0.3166|0.3099|0.2956|0.296|0.293|0.3051|0.314|0.3595|0.3438|0.3467|0.2564|0.3472|0.3554|0.3513|0.3451,0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.5227|0.043|0.5211|0.3016|0.043|0.043|0.043|0.3016|0.043|0.043|0.043|0.043,0.6139|0.6139|0.6139|0.6139|0.6139|0.6139|0.6139|0.6139|0.6139|0.825|0.6139|0.8222|0.7097|0.6153|0.6153|0.6153|0.7125|0.6153|0.6153|0.6153|0.6153,0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0484|0.0406|0.0516|0.0539|0.0406|0.0406|0.0406|0.0531|0.0406|0.0406|0.0406|0.0414,0.1389|0.1389|0.1389|0.1389|0.1389|0.1389|0.1389|0.1389|0.1389|0.1736|0.1389|0.1764|0.1167|0.1361|0.1361|0.1361|0.1139|0.1361|0.1361|0.1375|0.1361
None,15.0,17.0,41_1,0.4143|0.3879|0.3963|0.3678|0.3585|0.3299|0.3619|0.3389|0.3733|0.3174|0.3611|0.3086|0.3501|0.4765|0.4905|0.4738|0.3116|0.5068|0.4666|0.4693|0.434,0.5289|0.5281|0.5281|0.5281|0.5289|0.5289|0.5289|0.3078|0.307|0.043|0.5234|0.043|0.043|0.5219|0.1|0.5219|0.0437|0.1|0.5219|0.5219|0.5219,0.8792|0.8792|0.8792|0.8792|0.8792|0.8792|0.8806|0.7042|0.7042|0.6139|0.8306|0.6139|0.6153|0.8319|0.7875|0.8292|0.6139|0.7875|0.8306|0.8306|0.8264,0.0484|0.0492|0.0492|0.0484|0.0477|0.0484|0.0477|0.0492|0.05|0.0406|0.0484|0.0406|0.0406|0.05|0.05|0.05|0.0398|0.05|0.0508|0.0508|0.0508,0.1208|0.1208|0.1208|0.1208|0.1208|0.1208|0.1194|0.1194|0.1194|0.1389|0.1667|0.1389|0.1361|0.1653|0.1778|0.1694|0.1389|0.1778|0.1681|0.1681|0.1722
None,17.1,18.3,45_1,0.3356|0.3302|0.3292|0.3196|0.3003|0.3244|0.325|0.3316|0.3193|0.3112|0.3103|0.2637|0.3062,0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4406|0.4336|0.4406,0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.6431|0.725|0.6431,0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0297|0.0289|0.0297,0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0417|0.0486|0.0417
None,17.2,19.5,60_0,0.5649|0.5565|0.5312|0.5386|0.5121|0.5163|0.5403|0.5221|0.5322|0.5397|0.5368|0.5473|0.5525|0.5559|0.5633|0.5639|0.5816|0.5713|0.5698|0.5808|0.5756|0.5853|None|0.2674,0.3617|0.3617|0.375|0.3711|0.3719|0.3734|0.368|0.3609|0.3609|0.3602|0.3617|0.3688|0.3711|0.3672|0.3609|0.3602|0.3594|0.3586|0.3602|0.3594|0.3602|0.3539|None|0.2984,0.5361|0.5361|0.5639|0.5639|0.5667|0.5653|0.5611|0.5417|0.5403|0.5389|0.5403|0.5625|0.5667|0.5639|0.5431|0.5417|0.5403|0.5417|0.5417|0.5417|0.5403|0.5389|None|0.5236,0.2531|0.2508|0.2516|0.257|0.2531|0.2531|0.2578|0.243|0.2414|0.243|0.2414|0.2547|0.2523|0.2578|0.2492|0.2523|0.2539|0.2523|0.2422|0.243|0.2406|0.2609|None|0.3656,0.4333|0.4319|0.4125|0.4097|0.4069|0.4097|0.4153|0.4208|0.4236|0.4264|0.4236|0.4125|0.4083|0.4097|0.4236|0.4278|0.4292|0.4306|0.4278|0.425|0.4264|0.4444|None|0.4681
None,15.0,19.5,39_0,0.3927|0.4149|0.4176|0.4037|0.4084|0.4074|0.3979|0.4016|0.3986|0.3371|0.3154|0.3678|0.2991|0.3858|0.3973|0.3864|0.389|0.382|0.3765|0.3826|0.3675|0.477|0.4738|0.4661|0.4649|0.4416|0.4481|0.4561|0.4379|0.4259|0.4116|0.4042|0.3963|0.3936|0.3962|0.4032|0.4126|0.4162|0.4102|0.4134|0.4184|0.4072|0.4018|0.2561|None|0.2847,0.0992|0.0992|0.0992|0.0984|0.0984|0.0984|0.0984|0.0984|0.0984|0.518|0.518|0.5164|0.5172|0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.0437|0.0992|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|0.4227|None|0.3797,0.7819|0.7819|0.7819|0.7833|0.7833|0.7833|0.7833|0.7833|0.7833|0.8264|0.8278|0.8222|0.8306|0.6167|0.6167|0.6167|0.6167|0.6167|0.6167|0.6167|0.7833|0.5056|0.5042|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5056|0.5097|None|0.5569,0.0531|0.0531|0.0531|0.0539|0.0539|0.0539|0.0539|0.0539|0.0539|0.0531|0.0539|0.0562|0.0539|0.0414|0.0414|0.0414|0.0414|0.0414|0.0414|0.0414|0.0531|0.0188|0.0188|0.018|0.0188|0.018|0.018|0.0188|0.0188|0.0188|0.0188|0.0188|0.0188|0.0188|0.018|0.0188|0.018|0.018|0.0188|0.0188|0.0188|0.0188|0.0188|0.0156|None|0.0227,0.1847|0.1847|0.1847|0.1833|0.1833|0.1833|0.1833|0.1833|0.1833|0.1708|0.1708|0.1764|0.1681|0.1375|0.1375|0.1375|0.1375|0.1375|0.1375|0.1375|0.1833|0.0764|0.0778|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0764|0.0736|None|0.0764
None,0.1,19.5,0_0,0.607|0.5621|0.6755|0.5419|0.5109|0.5174|0.4941|0.5016|0.517|0.4621|0.4635|0.4584|0.3359|0.4315|0.2912|0.431|0.4358|0.283|0.3703|0.4049|0.4023|0.3939|0.3764|0.3962|0.4168|0.44|0.5633|0.4611|0.3495|0.3621|0.5356|0.3368|0.2881|0.2588|0.3288|0.2785|0.262|0.3307|0.3509|0.3365|0.3503|0.396|0.251|0.2849|0.4607|0.5061|0.5718|0.6167|0.5578|0.6314|0.6188|0.5547|0.5918|0.5189|0.4619|0.7935|0.7865|0.8112|0.7983|0.7616|0.751|0.7111|0.699|0.6958|0.7337|0.7652|0.7747|0.7623|0.7617|0.7458|0.7354|0.7515|0.6991|0.7864|0.7652|0.7697|0.8394|0.8223|0.8316|0.8074|0.8856|0.8794|0.8557|0.8787|0.8829|0.9037|0.9076|0.9125|0.8333|0.8297|0.8384|0.8468|0.8476|0.8617|0.8155|0.8715|0.8799|0.8683|0.8802|0.8831|0.8796|0.8711|0.8679|0.8645|0.8741|0.8926|0.9027|0.8992|0.8994|0.9168|0.912|0.2704|0.3097|0.282|0.7565|0.561|0.3032|0.7589|0.2515|0.7537|0.7977|0.8018|0.3114|0.3933|0.3149|0.2753|0.3244|0.4695|0.3144|0.7354|0.6806|0.7252|0.7215|0.7754|0.7843|0.3096|0.7767|0.7431|0.2709|0.7614|0.8013|0.8112|0.7931|0.8418|0.2615|0.8407|0.8485|0.8504|0.8565|0.5395|0.5564|0.5979|0.6177|0.5819|0.514|0.4775|0.7522|0.7244|0.6588|0.711|0.7006|0.6209|0.5884|0.6066|0.6271|0.6485|0.6457|0.6314|0.5649|0.6081|0.3299|0.3273|0.353|0.3845|0.4602|0.4252|0.3816|0.3791|0.3062|0.4131|0.4177|0.4328|0.2561|0.4984|0.4832|0.4691|0.4519|0.4408|0.4563|0.391|0.3688|0.3669|0.3537|None|0.3447,0.1883|0.1875|0.6695|0.1875|0.1867|0.1867|0.1867|0.1867|0.1867|0.1867|0.1867|0.1867|0.1867|0.3578|0.3578|0.1867|0.1867|0.3555|0.3602|0.3586|0.3594|0.3586|0.3602|0.3609|0.3609|0.3617|0.2492|0.2484|0.1977|0.2453|0.2086|0.1367|0.1375|0.1367|0.1359|0.2039|0.1961|0.2008|0.2336|0.2359|0.2031|0.2102|0.1359|0.1359|0.2398|0.2398|0.2383|0.2398|0.2398|0.2414|0.2414|0.2391|0.2391|0.2687|0.2695|0.2305|0.2305|0.2305|0.2305|0.425|0.2305|0.2281|0.2281|0.2281|0.2281|0.2281|0.2281|0.3672|0.2281|0.2281|0.2281|0.2281|0.3219|0.443|0.443|0.4414|0.4352|0.4359|0.4344|0.432|0.4367|0.4383|0.4398|0.4414|0.4461|0.4469|0.4508|0.4531|0.4555|0.4594|0.4695|0.4789|0.4883|0.4953|0.4984|0.5|0.5023|0.5039|0.5039|0.4992|0.5008|0.4984|0.5039|0.5094|0.5117|0.5195|0.5266|0.5273|0.5367|0.5414|0.5461|0.7734|0.7734|0.7734|0.1305|0.1031|0.7719|0.1172|0.7734|0.1219|0.1203|0.1195|0.775|0.7742|0.7742|0.7742|0.775|0.7711|0.782|0.1297|0.1133|0.1102|0.1203|0.1437|0.143|0.7742|0.1852|0.1719|0.7703|0.182|0.1906|0.1891|0.1937|0.2125|0.7742|0.2187|0.2148|0.2156|0.2164|0.4867|0.4898|0.4875|0.4898|0.4883|0.4875|0.4906|0.4914|0.5039|0.518|0.5273|0.5023|0.5102|0.5234|0.55|0.532|0.5336|0.5375|0.5312|0.5359|0.543|0.1977|0.1977|0.1977|0.1977|0.1977|0.1977|0.1977|0.1984|0.2219|0.1977|0.1977|0.1984|0.3266|0.1984|0.1984|0.1984|0.1984|0.1984|0.1984|0.1984|0.1984|0.1984|0.2656|None|0.2172,0.3694|0.3708|0.3847|0.3694|0.3694|0.3694|0.3694|0.3708|0.3694|0.3708|0.3708|0.3722|0.3722|0.3875|0.3444|0.3722|0.3708|0.3722|0.3278|0.3264|0.325|0.3264|0.3264|0.3264|0.3264|0.3264|0.5|0.5028|0.5972|0.6083|0.5167|0.4528|0.4639|0.4681|0.4639|0.4472|0.4458|0.4458|0.5694|0.5667|0.45|0.4514|0.5292|0.5333|0.5681|0.5667|0.5639|0.5597|0.5556|0.5472|0.5472|0.5514|0.5514|0.4125|0.4125|0.2681|0.2708|0.2681|0.2681|0.1694|0.2681|0.2667|0.2667|0.2667|0.2667|0.2667|0.2653|0.2333|0.2653|0.2667|0.2653|0.2653|0.1486|0.1375|0.1431|0.1403|0.1486|0.1486|0.15|0.1472|0.1486|0.15|0.1528|0.1528|0.1514|0.15|0.1444|0.1444|0.1514|0.1486|0.1403|0.1403|0.1389|0.1347|0.1222|0.1264|0.1069|0.1097|0.1|0.0903|0.0806|0.0903|0.0681|0.0722|0.0597|0.0694|0.075|0.0792|0.075|0.0861|0.0889|0.2208|0.2208|0.2208|0.0722|0.0597|0.2222|0.0611|0.2194|0.0667|0.0681|0.0681|0.2181|0.2181|0.2181|0.2194|0.2139|0.2264|0.2153|0.0819|0.0764|0.075|0.0681|0.0514|0.0514|0.2403|0.0528|0.0569|0.2417|0.0639|0.0597|0.0583|0.0597|0.0611|0.2153|0.0681|0.0681|0.0667|0.0694|0.1556|0.1486|0.1431|0.1417|0.1403|0.1458|0.15|0.1458|0.1417|0.1389|0.1361|0.1389|0.1431|0.1375|0.1444|0.1333|0.1333|0.1333|0.1319|0.1306|0.1403|0.5944|0.5944|0.5972|0.5958|0.5931|0.5917|0.5917|0.5861|0.5069|0.5917|0.5903|0.5931|0.6222|0.5833|0.5819|0.5875|0.5889|0.5903|0.5889|0.5931|0.5944|0.5972|0.6486|None|0.6389,0.1148|0.1156|0.1711|0.1156|0.1164|0.1164|0.1164|0.1172|0.1172|0.1172|0.1172|0.1172|0.1172|0.15|0.1414|0.1164|0.1164|0.1047|0.1016|0.1031|0.1055|0.1125|0.1039|0.0695|0.0766|0.0883|0.0945|0.0953|0.0867|0.1945|0.2211|0.2195|0.1883|0.1617|0.1641|0.125|0.132|0.1234|0.1422|0.1391|0.1258|0.1195|0.1125|0.1125|0.1367|0.1359|0.1375|0.1352|0.1352|0.1312|0.1305|0.1352|0.1328|0.1|0.1|0.1461|0.1461|0.1469|0.1461|0.3477|0.1453|0.1461|0.1453|0.1453|0.1461|0.1469|0.1469|0.0867|0.1469|0.1469|0.1477|0.1477|0.5844|0.3797|0.3742|0.393|0.3914|0.3992|0.3953|0.4008|0.3867|0.3797|0.3797|0.3828|0.3914|0.3797|0.3727|0.3766|0.3828|0.3984|0.4016|0.407|0.4555|0.4703|0.4344|0.4156|0.4328|0.4187|0.4203|0.4125|0.4086|0.4156|0.4094|0.407|0.4086|0.3953|0.3977|0.4078|0.4|0.4039|0.3984|0.2211|0.2211|0.2211|0.7055|0.7469|0.2227|0.7102|0.2203|0.7148|0.7008|0.7055|0.2188|0.2195|0.2195|0.2195|0.2188|0.2234|0.2141|0.6914|0.8094|0.8344|0.8086|0.7727|0.7734|0.2258|0.7742|0.7883|0.2281|0.7078|0.7461|0.7711|0.7352|0.657|0.2195|0.6516|0.6523|0.6516|0.6492|0.4078|0.4109|0.4187|0.4062|0.4164|0.4133|0.3992|0.4375|0.4688|0.4656|0.4461|0.4648|0.4531|0.4313|0.4453|0.4437|0.4375|0.3914|0.4062|0.4211|0.4516|0.1102|0.1156|0.1008|0.1164|0.1227|0.1219|0.1211|0.0891|0.1242|0.1117|0.1141|0.0891|0.0523|0.0852|0.0852|0.0875|0.0875|0.0891|0.0867|0.0875|0.0883|0.0883|0.1594|None|0.2125,0.2556|0.2486|0.6111|0.2486|0.2486|0.25|0.25|0.2486|0.25|0.2486|0.2486|0.2472|0.2458|0.2639|0.2986|0.2458|0.2472|0.275|0.3083|0.3097|0.3097|0.3056|0.3056|0.2944|0.3028|0.3083|0.2278|0.2042|0.2292|0.3889|0.4792|0.2986|0.3292|0.3181|0.3222|0.2222|0.225|0.2181|0.2653|0.2708|0.2181|0.2208|0.3444|0.3319|0.2625|0.2625|0.2653|0.2653|0.2722|0.2903|0.2861|0.2792|0.2861|0.2389|0.2417|0.4472|0.4444|0.4458|0.4458|0.825|0.45|0.4542|0.4542|0.4542|0.4528|0.4528|0.4542|0.3528|0.4528|0.45|0.4514|0.4514|0.8514|0.8431|0.8417|0.8486|0.8361|0.8444|0.8458|0.8431|0.8431|0.8347|0.8264|0.8181|0.8236|0.8278|0.8375|0.8417|0.8375|0.8319|0.8417|0.8472|0.8611|0.8653|0.8778|0.8736|0.8931|0.8889|0.8958|0.9042|0.9181|0.9014|0.9319|0.925|0.9375|0.9236|0.9125|0.9097|0.9069|0.8986|0.9083|0.7722|0.7722|0.7722|0.9278|0.9375|0.7694|0.9389|0.7722|0.9333|0.9319|0.9319|0.7722|0.7736|0.775|0.7694|0.7597|0.7528|0.7806|0.9167|0.9194|0.9194|0.9278|0.9486|0.9431|0.7597|0.9361|0.9278|0.7556|0.9292|0.9403|0.9417|0.9403|0.9389|0.7667|0.9319|0.9319|0.9333|0.9306|0.8|0.8333|0.8333|0.8361|0.8431|0.8319|0.7861|0.8222|0.8333|0.8417|0.8431|0.8375|0.8333|0.8375|0.8292|0.8375|0.8389|0.8361|0.8375|0.8375|0.8264|0.2361|0.2347|0.2278|0.2347|0.2417|0.2361|0.2361|0.2361|0.2514|0.2319|0.2361|0.2278|0.1097|0.2403|0.2431|0.2361|0.2347|0.2361|0.2375|0.2417|0.2486|0.2486|0.3486|None|0.3556
None,15.0,17.0,39_1,0.4651|0.4586|0.4491|0.4487|0.449|0.4541|0.4507|0.4504|0.4577|0.3948|0.3758|0.4248|0.3938|0.729|0.7127|0.7095|0.7043|0.707|0.7102|0.7171|0.369,0.0445|0.0445|0.0445|0.0445|0.0445|0.0445|0.0445|0.0445|0.0445|0.0984|0.0984|0.0437|0.0437|0.393|0.393|0.393|0.393|0.393|0.393|0.393|0.5172,0.6153|0.6153|0.6153|0.6153|0.6153|0.6153|0.6153|0.6153|0.6153|0.7833|0.7833|0.6167|0.6167|0.6389|0.6417|0.6417|0.6403|0.6389|0.6389|0.6403|0.825,0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0398|0.0406|0.0406|0.0539|0.0539|0.0414|0.0414|0.0625|0.0625|0.0625|0.0617|0.0617|0.0617|0.0617|0.0555,0.1375|0.1375|0.1375|0.1375|0.1389|0.1389|0.1389|0.1389|0.1389|0.1833|0.1833|0.1375|0.1361|0.3472|0.3444|0.3444|0.3458|0.3472|0.3472|0.3458|0.175
None,15.4,19.3,56_0,0.2817|0.2837|0.2833|0.2565|0.2583|0.3754|0.408|0.4868|0.2526|0.29|0.2815|0.2811|0.2703|0.2845|0.2884|0.2831|0.2773|0.6448|0.6935|0.717|0.703|0.7174|0.681|0.6796|0.6672|0.486|0.475|0.4741|0.4637|0.5147|0.5297|0.5273|0.5513|0.5417|0.553|0.5488|0.5559|0.5639|0.5632|0.2953,0.0008|0.0008|0.0008|0.0008|0.0|0.8234|0.8234|0.825|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5172|0.5047|0.5023|0.5102|0.4992|0.5023|0.5023|0.5016|0.5562|0.5562|0.5586|0.557|0.557|0.557|0.5562|0.5562|0.5562|0.5562|0.5562|0.557|0.557|0.5562|0.6328,0.55|0.55|0.55|0.55|0.55|0.6389|0.6389|0.6375|0.5458|0.5458|0.5458|0.5458|0.5458|0.5458|0.5458|0.5458|0.5458|0.5347|0.5333|0.5347|0.5347|0.5319|0.5319|0.5319|0.5319|0.6389|0.5861|0.6111|0.5847|0.5806|0.5819|0.5792|0.5764|0.5736|0.575|0.575|0.5806|0.5778|0.5778|0.4278,0.1891|0.1891|0.1891|0.1891|0.1898|0.1758|0.1758|0.1742|0.1789|0.1773|0.1773|0.1773|0.1773|0.1773|0.1773|0.1773|0.1773|0.0547|0.0727|0.0781|0.075|0.0844|0.0789|0.0789|0.0797|0.0977|0.1156|0.1086|0.118|0.1234|0.1227|0.125|0.1234|0.125|0.125|0.125|0.1234|0.125|0.125|0.0992,0.1722|0.1708|0.1708|0.1708|0.1722|0.3528|0.3528|0.3542|0.1722|0.1736|0.1736|0.1736|0.1722|0.1722|0.1722|0.1722|0.1722|0.1847|0.1819|0.1819|0.1819|0.1875|0.1861|0.1847|0.1861|0.2694|0.3264|0.3014|0.3306|0.3333|0.3319|0.3347|0.3375|0.3403|0.3403|0.3403|0.3333|0.3361|0.3361|0.2236
None,15.0,19.3,0_1,0.8655|0.8724|0.8738|0.8748|0.8856|0.8768|0.8743|0.8315|0.815|0.7999|0.7727|0.7592|0.7448|0.728|0.6928|0.7268|0.7311|0.7436|0.7535|0.7463|0.7541|0.4746|0.446|0.4708|0.4783|0.5341|0.5313|0.4323|0.4133|0.3911|0.5401|0.5405|0.5614|0.4704|0.5723|0.5438|0.5659|0.5822|0.5451|0.5497|0.5185|0.4815|0.4085|0.4096,0.1727|0.1727|0.1727|0.1719|0.1727|0.1719|0.1719|0.1719|0.1719|0.1734|0.1719|0.1633|0.157|0.1719|0.1547|0.175|0.175|0.1734|0.1742|0.1742|0.175|0.2727|0.2734|0.2719|0.2469|0.2469|0.2477|0.2734|0.2719|0.1977|0.2734|0.2742|0.2734|0.1984|0.2562|0.2563|0.2555|0.2547|0.2547|0.2547|0.2758|0.2781|0.2773|0.1852,0.1278|0.1278|0.1278|0.1278|0.1278|0.1264|0.1264|0.1278|0.1264|0.1264|0.1264|0.1292|0.1292|0.1264|0.125|0.1264|0.125|0.1236|0.1236|0.1236|0.1208|0.6667|0.6847|0.6583|0.4944|0.4944|0.4986|0.6444|0.6431|0.5889|0.6403|0.6431|0.6389|0.5819|0.5|0.5|0.5|0.5|0.5|0.5|0.6444|0.6458|0.6528|0.6014,0.3594|0.3578|0.3586|0.3586|0.3547|0.3586|0.3602|0.3711|0.3867|0.3617|0.4078|0.3883|0.4062|0.3609|0.3859|0.3773|0.3766|0.3805|0.3719|0.3742|0.375|0.1672|0.1688|0.1703|0.0961|0.0961|0.0984|0.1695|0.168|0.1156|0.1641|0.1641|0.1648|0.0992|0.0945|0.0992|0.1031|0.1039|0.1023|0.1|0.1625|0.1531|0.15|0.0914,0.6375|0.6375|0.6375|0.6389|0.6389|0.6417|0.6431|0.6639|0.675|0.6833|0.6931|0.6764|0.6708|0.6736|0.6569|0.6472|0.6444|0.6514|0.6486|0.6528|0.6569|0.3292|0.3111|0.3375|0.1653|0.1597|0.1542|0.3514|0.3528|0.2375|0.3556|0.3528|0.3583|0.2431|0.1528|0.1639|0.1806|0.1806|0.1778|0.175|0.3514|0.35|0.3403|0.2528
None,15.0,17.0,39_2,0.6737|0.6957|0.7047|0.7087|0.7149|0.7293|0.7069|0.7148|0.7141|0.4238|0.4438|0.7111|0.7035|0.8303|0.8289|0.8147|0.8119|0.8121|0.8106|0.8169|0.3874,0.4523|0.4516|0.4516|0.4523|0.4523|0.4523|0.4523|0.393|0.393|0.0437|0.0437|0.393|0.393|0.457|0.457|0.457|0.457|0.457|0.457|0.457|0.0437,0.6167|0.6139|0.6139|0.6139|0.6139|0.6097|0.6153|0.6361|0.6361|0.6153|0.6153|0.6333|0.6375|0.6375|0.6389|0.6319|0.6389|0.6375|0.6375|0.6375|0.6167,0.0617|0.0625|0.0633|0.0625|0.0617|0.0594|0.0602|0.0641|0.0641|0.0414|0.0414|0.0625|0.0617|0.0602|0.0602|0.0586|0.0594|0.0602|0.0602|0.0602|0.0414,0.3056|0.3056|0.3042|0.3042|0.3125|0.3278|0.3111|0.35|0.35|0.1389|0.1389|0.3528|0.3486|0.3556|0.3542|0.3611|0.3542|0.3542|0.3556|0.3556|0.1375
None,17.1,19.3,0_2,0.4788|0.5792|0.5665|0.5543|0.6191|0.5335|0.4745|0.5736|0.4552|0.6245|0.6041|0.6122|0.6172|0.6606|0.6537|0.654|0.6903|0.6998|0.6326|0.5416|0.5921|0.4925|0.5008,0.2484|0.2484|0.2484|0.2719|0.2734|0.2742|0.2484|0.2531|0.2727|0.2531|0.2539|0.2547|0.275|0.6984|0.2727|0.2734|0.2734|0.2742|0.275|0.2516|0.2516|0.2461|0.2391,0.4958|0.4944|0.4944|0.6389|0.6431|0.6444|0.5014|0.4986|0.6375|0.5|0.5|0.5|0.6403|0.7097|0.6361|0.6236|0.6264|0.625|0.6306|0.5|0.5|0.5|0.5,0.107|0.1141|0.1133|0.1703|0.1672|0.168|0.0992|0.1016|0.1641|0.1|0.0984|0.0945|0.1656|0.2195|0.1727|0.175|0.1758|0.1758|0.1695|0.1055|0.1023|0.0984|0.0961,0.2153|0.2153|0.2208|0.3569|0.3528|0.3514|0.1514|0.1528|0.3583|0.1528|0.1556|0.1528|0.3569|0.2861|0.3597|0.3722|0.3694|0.3708|0.3653|0.2028|0.2056|0.2042|0.2028
None,17.1,18.4,0_3,0.7979|0.8095|0.7548|0.8392|0.8618|0.881|0.8169|0.8344|0.6182|0.8381|0.8199|0.8744|0.6377|0.6915,0.5641|0.568|0.5711|0.5813|0.5961|0.6109|0.6203|0.6305|0.2523|0.657|0.6688|0.6852|0.2562|0.2734,0.4264|0.4292|0.4389|0.4444|0.4764|0.5042|0.5222|0.5375|0.5|0.5764|0.6042|0.6472|0.5|0.6375,0.1523|0.1523|0.1539|0.1562|0.1742|0.1773|0.2016|0.1852|0.1031|0.1906|0.2133|0.2062|0.0945|0.1727,0.5181|0.5097|0.4972|0.5208|0.5139|0.4861|0.4694|0.4569|0.15|0.4208|0.3931|0.35|0.15|0.3583
