human,human_voice,life,nature,song,others,sec,pred_voice,men,women,pred_gender
0.3,0.5,0.1,0.0,0.1,0.4,31.6,human_voice,0.1,0.9,read_women
0.3,0.5,0.2,0.0,0.0,0.5,31.7,human_voice,0.1,0.9,read_women
0.4,0.5,0.1,0.0,0.0,0.5,31.8,human_voice,0.0,1.0,read_women
0.6,0.4,0.0,0.0,0.0,0.6,31.9,human,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,32.0,human,0.0,1.0,read_women
0.5,0.3,0.0,0.1,0.1,0.6,32.1,human,0.0,1.0,read_women
0.5,0.3,0.0,0.0,0.2,0.5,32.2,human,0.0,1.0,read_women
0.2,0.5,0.2,0.0,0.1,0.4,32.3,human_voice,0.0,1.0,read_women
0.4,0.3,0.3,0.0,0.0,0.7,32.4,human,0.1,0.9,read_women
0.0,0.7,0.2,0.0,0.1,0.2,32.5,human_voice,0.0,1.0,read_women
0.1,0.6,0.2,0.0,0.1,0.30000000000000004,32.6,human_voice,0.0,1.0,read_women
0.1,0.7,0.2,0.0,0.0,0.30000000000000004,32.7,human_voice,0.0,1.0,read_women
0.1,0.7,0.2,0.0,0.0,0.30000000000000004,32.8,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.0,0.1,0.4,32.9,human_voice,0.0,1.0,read_women
0.6,0.3,0.1,0.0,0.0,0.7,33.0,human,0.0,1.0,read_women
0.4,0.5,0.1,0.0,0.0,0.5,33.1,human_voice,0.0,1.0,read_women
0.4,0.5,0.1,0.0,0.0,0.5,33.2,human_voice,0.0,1.0,read_women
0.4,0.5,0.0,0.0,0.1,0.4,33.3,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.0,0.1,0.4,33.4,human_voice,0.0,1.0,read_women
0.2,0.5,0.1,0.1,0.1,0.4,33.5,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,33.6,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,33.7,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,33.8,human_voice,0.0,1.0,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,33.9,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,34.0,human_voice,0.0,1.0,read_women
0.4,0.6,0.0,0.0,0.0,0.4,34.1,human_voice,0.0,1.0,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,34.2,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,34.3,human_voice,0.0,1.0,read_women
0.3,0.7,0.0,0.0,0.0,0.3,34.4,human_voice,0.1,0.9,read_women
0.4,0.5,0.0,0.0,0.1,0.4,34.5,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,34.6,human_voice,0.1,0.9,read_women
0.3,0.7,0.0,0.0,0.0,0.3,34.7,human_voice,0.1,0.9,read_women
0.3,0.6,0.0,0.0,0.1,0.3,34.8,human_voice,0.1,0.9,read_women
0.2,0.6,0.0,0.0,0.2,0.2,34.9,human_voice,0.2,0.8,read_women
0.3,0.5,0.0,0.0,0.2,0.3,35.0,human_voice,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,35.1,human,0.0,1.0,read_women
0.6,0.2,0.0,0.0,0.2,0.6,35.2,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,35.3,human,0.2,0.8,read_women
0.4,0.4,0.1,0.0,0.1,0.5,35.4,human,0.2,0.8,read_women
0.6,0.2,0.1,0.0,0.1,0.7,35.5,human,0.3,0.7,read_women
0.5,0.3,0.1,0.0,0.1,0.6,35.6,human,0.2,0.8,read_women
0.5,0.3,0.1,0.0,0.1,0.6,35.7,human,0.3,0.7,read_women
0.5,0.4,0.1,0.0,0.0,0.6,35.8,human,0.3,0.7,read_women
0.6,0.3,0.0,0.0,0.1,0.6,35.9,human,0.1,0.9,read_women
0.7,0.3,0.0,0.0,0.0,0.7,36.0,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,36.1,human,0.2,0.8,read_women
0.7,0.3,0.0,0.0,0.0,0.7,36.2,human,0.2,0.8,read_women
0.8,0.2,0.0,0.0,0.0,0.8,36.3,human,0.0,1.0,read_women
0.7,0.3,0.0,0.0,0.0,0.7,36.4,human,0.0,1.0,read_women
0.6,0.4,0.0,0.0,0.0,0.6,36.5,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,36.6,human,0.0,1.0,read_women
0.6,0.3,0.0,0.0,0.1,0.6,36.7,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,36.8,human,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,36.9,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,37.0,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,37.1,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,37.2,human,0.0,1.0,read_women
0.5,0.5,0.0,0.0,0.0,0.5,37.3,human,0.1,0.9,read_women
0.4,0.4,0.1,0.0,0.1,0.5,37.4,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,37.5,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,37.6,human,0.1,0.9,read_women
0.7,0.3,0.0,0.0,0.0,0.7,37.7,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,37.8,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,37.9,human,0.1,0.9,read_women
0.6,0.3,0.0,0.0,0.1,0.6,38.0,human,0.1,0.9,read_women
0.6,0.2,0.0,0.0,0.2,0.6,38.1,human,0.1,0.9,read_women
0.4,0.4,0.0,0.0,0.2,0.4,38.2,human,0.1,0.9,read_women
0.4,0.4,0.0,0.0,0.2,0.4,38.3,human,0.1,0.9,read_women
0.6,0.2,0.0,0.0,0.2,0.6,38.4,human,0.1,0.9,read_women
0.8,0.2,0.0,0.0,0.0,0.8,38.5,human,0.1,0.9,read_women
0.9,0.1,0.0,0.0,0.0,0.9,38.6,human,0.1,0.9,read_women
0.8,0.2,0.0,0.0,0.0,0.8,38.7,human,0.1,0.9,read_women
0.4,0.5,0.1,0.0,0.0,0.5,38.8,human_voice,0.2,0.8,read_women
0.5,0.4,0.0,0.0,0.1,0.5,38.9,human,0.2,0.8,read_women
0.5,0.3,0.1,0.0,0.1,0.6,39.0,human,0.2,0.8,read_women
0.4,0.6,0.0,0.0,0.0,0.4,39.1,human_voice,0.2,0.8,read_women
0.3,0.5,0.0,0.0,0.2,0.3,39.2,human_voice,0.1,0.9,read_women
0.1,0.6,0.1,0.0,0.2,0.2,39.3,human_voice,0.2,0.8,read_women
0.5,0.3,0.0,0.0,0.2,0.5,39.4,human,0.2,0.8,read_women
0.4,0.2,0.0,0.0,0.4,0.4,39.5,human,0.3,0.7,read_women
0.3,0.2,0.0,0.0,0.5,0.3,39.6,song,0.3,0.7,read_women
0.3,0.3,0.0,0.0,0.4,0.3,39.7,song,0.3,0.7,read_women
0.7,0.0,0.0,0.0,0.3,0.7,39.8,human,0.3,0.7,read_women
0.3,0.4,0.1,0.0,0.2,0.4,39.9,human_voice,0.3,0.7,read_women
0.4,0.5,0.0,0.0,0.1,0.4,40.0,human_voice,0.3,0.7,read_women
0.2,0.7,0.0,0.0,0.1,0.2,40.1,human_voice,0.3,0.7,read_women
0.2,0.6,0.0,0.0,0.2,0.2,40.2,human_voice,0.3,0.7,read_women
0.5,0.4,0.0,0.0,0.1,0.5,40.3,human,0.3,0.7,read_women
0.3,0.5,0.0,0.0,0.2,0.3,40.4,human_voice,0.4,0.6,read_women
0.5,0.3,0.1,0.0,0.1,0.6,40.5,human,0.5,0.5,read_men
0.6,0.2,0.0,0.0,0.2,0.6,40.6,human,0.6,0.4,read_men
0.5,0.2,0.0,0.0,0.3,0.5,40.7,human,0.6,0.4,read_men
0.6,0.2,0.0,0.1,0.1,0.7,40.8,human,0.6,0.4,read_men
0.6,0.2,0.0,0.0,0.2,0.6,40.9,human,0.4,0.6,read_women
0.6,0.2,0.0,0.0,0.2,0.6,41.0,human,0.6,0.4,read_men
0.6,0.2,0.0,0.0,0.2,0.6,41.1,human,0.5,0.5,read_men
0.4,0.2,0.0,0.0,0.4,0.4,41.2,human,0.7,0.3,read_men
0.3,0.3,0.0,0.0,0.4,0.3,41.3,song,0.8,0.2,read_men
0.2,0.4,0.0,0.0,0.4,0.2,41.4,human_voice,0.8,0.2,read_men
0.3,0.4,0.0,0.0,0.3,0.3,41.5,human_voice,0.6,0.4,read_men
0.1,0.5,0.0,0.0,0.4,0.1,41.6,human_voice,0.6,0.4,read_men
0.2,0.5,0.0,0.0,0.3,0.2,41.7,human_voice,0.7,0.3,read_men
0.1,0.5,0.1,0.0,0.3,0.2,41.8,human_voice,0.5,0.5,read_men
0.2,0.5,0.0,0.0,0.3,0.2,41.9,human_voice,0.4,0.6,read_women
0.3,0.1,0.1,0.0,0.5,0.4,42.0,song,0.4,0.6,read_women
0.2,0.3,0.1,0.0,0.4,0.30000000000000004,42.1,song,0.3,0.7,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,42.2,human_voice,0.3,0.7,read_women
0.2,0.5,0.0,0.0,0.3,0.2,42.3,human_voice,0.2,0.8,read_women
0.3,0.5,0.1,0.0,0.1,0.4,42.4,human_voice,0.0,1.0,read_women
0.4,0.5,0.0,0.0,0.1,0.4,42.5,human_voice,0.0,1.0,read_women
0.2,0.6,0.0,0.0,0.2,0.2,42.6,human_voice,0.0,1.0,read_women
0.4,0.6,0.0,0.0,0.0,0.4,42.7,human_voice,0.1,0.9,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,42.8,human_voice,0.1,0.9,read_women
0.4,0.4,0.0,0.0,0.2,0.4,42.9,human,0.1,0.9,read_women
0.3,0.5,0.0,0.0,0.2,0.3,43.0,human_voice,0.0,1.0,read_women
0.3,0.4,0.0,0.0,0.3,0.3,43.1,human_voice,0.0,1.0,read_women
0.3,0.5,0.0,0.0,0.2,0.3,43.2,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,43.3,human_voice,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,43.4,human,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,43.5,human,0.0,1.0,read_women
0.3,0.3,0.1,0.0,0.3,0.4,43.6,human,0.0,1.0,read_women
0.5,0.3,0.0,0.0,0.2,0.5,43.7,human,0.0,1.0,read_women
0.4,0.3,0.1,0.0,0.2,0.5,43.8,human,0.0,1.0,read_women
0.5,0.2,0.2,0.0,0.1,0.7,43.9,human,0.0,1.0,read_women
0.6,0.2,0.1,0.0,0.1,0.7,44.0,human,0.1,0.9,read_women
0.6,0.2,0.0,0.0,0.2,0.6,44.1,human,0.1,0.9,read_women
0.7,0.2,0.1,0.0,0.0,0.7999999999999999,44.2,human,0.2,0.8,read_women
0.6,0.3,0.1,0.0,0.0,0.7,44.3,human,0.2,0.8,read_women
0.6,0.3,0.1,0.0,0.0,0.7,44.4,human,0.2,0.8,read_women
0.5,0.5,0.0,0.0,0.0,0.5,44.5,human,0.1,0.9,read_women
0.7,0.3,0.0,0.0,0.0,0.7,44.6,human,0.2,0.8,read_women
0.8,0.2,0.0,0.0,0.0,0.8,44.7,human,0.1,0.9,read_women
0.8,0.2,0.0,0.0,0.0,0.8,44.8,human,0.3,0.7,read_women
0.8,0.1,0.0,0.1,0.0,0.9,44.9,human,0.2,0.8,read_women
0.5,0.3,0.0,0.1,0.1,0.6,45.0,human,0.2,0.8,read_women
0.5,0.3,0.0,0.1,0.1,0.6,45.1,human,0.2,0.8,read_women
0.7,0.1,0.0,0.1,0.1,0.7999999999999999,45.2,human,0.2,0.8,read_women
0.6,0.1,0.1,0.1,0.1,0.7999999999999999,45.3,human,0.2,0.8,read_women
0.7,0.1,0.0,0.1,0.1,0.7999999999999999,45.4,human,0.2,0.8,read_women
0.7,0.1,0.0,0.1,0.1,0.7999999999999999,45.5,human,0.2,0.8,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,45.6,human,0.1,0.9,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,45.7,human,0.2,0.8,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,45.8,human,0.1,0.9,read_women
0.7,0.2,0.0,0.0,0.1,0.7,45.9,human,0.1,0.9,read_women
0.8,0.1,0.1,0.0,0.0,0.9,46.0,human,0.1,0.9,read_women
0.5,0.4,0.1,0.0,0.0,0.6,46.1,human,0.1,0.9,read_women
0.8,0.1,0.1,0.0,0.0,0.9,46.2,human,0.1,0.9,read_women
0.6,0.1,0.1,0.0,0.2,0.7,46.3,human,0.1,0.9,read_women
0.3,0.4,0.1,0.0,0.2,0.4,46.4,human_voice,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,46.5,human,0.1,0.9,read_women
0.4,0.3,0.0,0.0,0.3,0.4,46.6,human,0.1,0.9,read_women
0.5,0.3,0.0,0.0,0.2,0.5,46.7,human,0.1,0.9,read_women
0.6,0.2,0.1,0.0,0.1,0.7,46.8,human,0.0,1.0,read_women
0.5,0.4,0.1,0.0,0.0,0.6,46.9,human,0.2,0.8,read_women
0.6,0.4,0.0,0.0,0.0,0.6,47.0,human,0.2,0.8,read_women
0.6,0.3,0.0,0.0,0.1,0.6,47.1,human,0.2,0.8,read_women
0.3,0.5,0.0,0.0,0.2,0.3,47.2,human_voice,0.3,0.7,read_women
0.3,0.5,0.0,0.0,0.2,0.3,47.3,human_voice,0.2,0.8,read_women
0.2,0.5,0.0,0.0,0.3,0.2,47.4,human_voice,0.2,0.8,read_women
0.3,0.6,0.0,0.0,0.1,0.3,47.5,human_voice,0.2,0.8,read_women
0.4,0.5,0.0,0.0,0.1,0.4,47.6,human_voice,0.2,0.8,read_women
0.4,0.5,0.0,0.0,0.1,0.4,47.7,human_voice,0.2,0.8,read_women
0.5,0.4,0.0,0.0,0.1,0.5,47.8,human,0.2,0.8,read_women
0.5,0.4,0.0,0.0,0.1,0.5,47.9,human,0.2,0.8,read_women
0.4,0.5,0.0,0.0,0.1,0.4,48.0,human_voice,0.2,0.8,read_women
0.1,0.6,0.0,0.0,0.3,0.1,48.1,human_voice,0.2,0.8,read_women
0.3,0.5,0.0,0.0,0.2,0.3,48.2,human_voice,0.2,0.8,read_women
0.2,0.4,0.1,0.0,0.3,0.30000000000000004,48.3,human_voice,0.1,0.9,read_women
0.3,0.5,0.0,0.0,0.2,0.3,48.4,human_voice,0.2,0.8,read_women
0.4,0.3,0.0,0.0,0.3,0.4,48.5,human,0.2,0.8,read_women
0.3,0.3,0.1,0.0,0.3,0.4,48.6,human,0.2,0.8,read_women
0.5,0.4,0.0,0.0,0.1,0.5,48.7,human,0.1,0.9,read_women
0.3,0.4,0.1,0.0,0.2,0.4,48.8,human_voice,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,48.9,human,0.2,0.8,read_women
0.4,0.4,0.0,0.0,0.2,0.4,49.0,human,0.2,0.8,read_women
0.2,0.6,0.0,0.0,0.2,0.2,49.1,human_voice,0.2,0.8,read_women
0.3,0.6,0.0,0.0,0.1,0.3,49.2,human_voice,0.2,0.8,read_women
0.3,0.5,0.0,0.0,0.2,0.3,49.3,human_voice,0.3,0.7,read_women
0.3,0.6,0.0,0.0,0.1,0.3,49.4,human_voice,0.1,0.9,read_women
0.4,0.5,0.0,0.0,0.1,0.4,49.5,human_voice,0.0,1.0,read_women
0.4,0.5,0.0,0.0,0.1,0.4,49.6,human_voice,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,49.7,human,0.1,0.9,read_women
0.3,0.4,0.1,0.0,0.2,0.4,49.8,human_voice,0.0,1.0,read_women
0.4,0.3,0.1,0.0,0.2,0.5,49.9,human,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,50.0,human,0.0,1.0,read_women
0.6,0.3,0.1,0.0,0.0,0.7,50.1,human,0.0,1.0,read_women
0.6,0.3,0.1,0.0,0.0,0.7,50.2,human,0.0,1.0,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,50.3,human,0.1,0.9,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,50.4,human,0.0,1.0,read_women
0.7,0.1,0.1,0.0,0.1,0.7999999999999999,50.5,human,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,50.6,human,0.0,1.0,read_women
0.5,0.3,0.1,0.0,0.1,0.6,50.7,human,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,50.8,human,0.1,0.9,read_women
0.5,0.2,0.2,0.0,0.1,0.7,50.9,human,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,51.0,human,0.1,0.9,read_women
0.5,0.1,0.3,0.0,0.1,0.8,51.1,human,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,51.2,human,0.1,0.9,read_women
0.2,0.3,0.3,0.0,0.2,0.5,51.3,human_voice,0.1,0.9,read_women
0.5,0.2,0.1,0.0,0.2,0.6,51.4,human,0.3,0.7,read_women
0.5,0.2,0.1,0.0,0.2,0.6,51.5,human,0.4,0.6,read_women
0.6,0.1,0.1,0.0,0.2,0.7,51.6,human,0.4,0.6,read_women
0.6,0.2,0.2,0.0,0.0,0.8,51.7,human,0.4,0.6,read_women
0.4,0.2,0.3,0.0,0.1,0.7,51.8,human,0.4,0.6,read_women
0.4,0.2,0.3,0.0,0.1,0.7,51.9,human,0.4,0.6,read_women
0.3,0.2,0.5,0.0,0.0,0.8,52.0,life,0.3,0.7,read_women
0.6,0.1,0.3,0.0,0.0,0.8999999999999999,52.1,human,0.2,0.8,read_women
0.6,0.1,0.3,0.0,0.0,0.8999999999999999,52.2,human,0.3,0.7,read_women
0.3,0.4,0.0,0.0,0.3,0.3,52.3,human_voice,0.0,1.0,read_women
0.3,0.3,0.2,0.0,0.2,0.5,52.4,human,0.0,1.0,read_women
0.3,0.3,0.3,0.0,0.1,0.6,52.5,human,0.1,0.9,read_women
0.2,0.4,0.2,0.0,0.2,0.4,52.6,human_voice,0.0,1.0,read_women
0.3,0.3,0.2,0.0,0.2,0.5,52.7,human,0.0,1.0,read_women
0.0,0.6,0.2,0.0,0.2,0.2,52.8,human_voice,0.0,1.0,read_women
0.1,0.6,0.1,0.0,0.2,0.2,52.9,human_voice,0.0,1.0,read_women
0.1,0.6,0.1,0.0,0.2,0.2,53.0,human_voice,0.0,1.0,read_women
0.1,0.6,0.1,0.0,0.2,0.2,53.1,human_voice,0.0,1.0,read_women
0.1,0.6,0.1,0.0,0.2,0.2,53.2,human_voice,0.1,0.9,read_women
0.2,0.5,0.1,0.0,0.2,0.30000000000000004,53.3,human_voice,0.1,0.9,read_women
0.1,0.5,0.1,0.0,0.3,0.2,53.4,human_voice,0.1,0.9,read_women
0.1,0.5,0.1,0.0,0.3,0.2,53.5,human_voice,0.0,1.0,read_women
0.0,0.8,0.1,0.0,0.1,0.1,53.6,human_voice,0.0,1.0,read_women
0.0,0.7,0.1,0.0,0.2,0.1,53.7,human_voice,0.0,1.0,read_women
0.0,0.6,0.1,0.0,0.3,0.1,53.8,human_voice,0.1,0.9,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,53.9,human_voice,0.1,0.9,read_women
0.1,0.8,0.0,0.0,0.1,0.1,54.0,human_voice,0.1,0.9,read_women
0.1,0.8,0.0,0.0,0.1,0.1,54.1,human_voice,0.1,0.9,read_women
0.0,0.9,0.0,0.0,0.1,0.0,54.2,human_voice,0.0,1.0,read_women
0.1,0.9,0.0,0.0,0.0,0.1,54.3,human_voice,0.0,1.0,read_women
0.1,0.8,0.0,0.0,0.1,0.1,54.4,human_voice,0.1,0.9,read_women
0.2,0.8,0.0,0.0,0.0,0.2,54.5,human_voice,0.2,0.8,read_women
0.2,0.7,0.0,0.0,0.1,0.2,54.6,human_voice,0.1,0.9,read_women
0.2,0.8,0.0,0.0,0.0,0.2,54.7,human_voice,0.2,0.8,read_women
0.3,0.7,0.0,0.0,0.0,0.3,54.8,human_voice,0.2,0.8,read_women
0.5,0.4,0.1,0.0,0.0,0.6,54.9,human,0.1,0.9,read_women
0.5,0.3,0.1,0.0,0.1,0.6,55.0,human,0.5,0.5,read_men
0.5,0.3,0.1,0.0,0.1,0.6,55.1,human,0.6,0.4,read_men
0.6,0.4,0.0,0.0,0.0,0.6,55.2,human,0.5,0.5,read_men
0.6,0.3,0.0,0.0,0.1,0.6,55.3,human,0.7,0.3,read_men
0.5,0.4,0.0,0.0,0.1,0.5,55.4,human,0.2,0.8,read_women
0.3,0.4,0.2,0.0,0.1,0.5,55.5,human_voice,0.3,0.7,read_women
0.3,0.7,0.0,0.0,0.0,0.3,55.6,human_voice,0.1,0.9,read_women
0.2,0.8,0.0,0.0,0.0,0.2,55.7,human_voice,0.1,0.9,read_women
0.2,0.6,0.0,0.0,0.2,0.2,55.8,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,55.9,human_voice,0.0,1.0,read_women
0.1,0.5,0.2,0.0,0.2,0.30000000000000004,56.0,human_voice,0.0,1.0,read_women
0.1,0.5,0.2,0.0,0.2,0.30000000000000004,56.1,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.0,0.1,0.4,56.2,human_voice,0.0,1.0,read_women
0.1,0.5,0.3,0.0,0.1,0.4,56.3,human_voice,0.0,1.0,read_women
0.1,0.7,0.1,0.0,0.1,0.2,56.4,human_voice,0.0,1.0,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,56.5,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,56.6,human_voice,0.0,1.0,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,56.7,human_voice,0.0,1.0,read_women
0.0,0.8,0.1,0.0,0.1,0.1,56.8,human_voice,0.0,1.0,read_women
0.1,0.7,0.0,0.1,0.1,0.2,56.9,human_voice,0.0,1.0,read_women
0.2,0.6,0.1,0.1,0.0,0.4,57.0,human_voice,0.2,0.8,read_women
0.2,0.6,0.1,0.1,0.0,0.4,57.1,human_voice,0.2,0.8,read_women
0.1,0.6,0.2,0.1,0.0,0.4,57.2,human_voice,0.2,0.8,read_women
0.1,0.6,0.2,0.1,0.0,0.4,57.3,human_voice,0.2,0.8,read_women
0.1,0.7,0.1,0.1,0.0,0.30000000000000004,57.4,human_voice,0.0,1.0,read_women
0.1,0.6,0.2,0.1,0.0,0.4,57.5,human_voice,0.1,0.9,read_women
0.1,0.8,0.1,0.0,0.0,0.2,57.6,human_voice,0.0,1.0,read_women
0.3,0.6,0.1,0.0,0.0,0.4,57.7,human_voice,0.0,1.0,read_women
0.4,0.4,0.1,0.0,0.1,0.5,57.8,human,0.0,1.0,read_women
0.4,0.4,0.2,0.0,0.0,0.6000000000000001,57.9,human,0.0,1.0,read_women
0.4,0.4,0.2,0.0,0.0,0.6000000000000001,58.0,human,0.0,1.0,read_women
0.4,0.5,0.1,0.0,0.0,0.5,58.1,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,58.2,human_voice,0.0,1.0,read_women
0.3,0.5,0.1,0.0,0.1,0.4,58.3,human_voice,0.1,0.9,read_women
0.1,0.7,0.1,0.0,0.1,0.2,58.4,human_voice,0.1,0.9,read_women
0.2,0.7,0.0,0.0,0.1,0.2,58.5,human_voice,0.1,0.9,read_women
0.2,0.7,0.0,0.0,0.1,0.2,58.6,human_voice,0.1,0.9,read_women
0.3,0.6,0.1,0.0,0.0,0.4,58.7,human_voice,0.1,0.9,read_women
0.2,0.8,0.0,0.0,0.0,0.2,58.8,human_voice,0.1,0.9,read_women
0.3,0.6,0.0,0.0,0.1,0.3,58.9,human_voice,0.1,0.9,read_women
0.3,0.6,0.0,0.0,0.1,0.3,59.0,human_voice,0.2,0.8,read_women
0.4,0.5,0.0,0.0,0.1,0.4,59.1,human_voice,0.1,0.9,read_women
0.3,0.5,0.0,0.0,0.2,0.3,59.2,human_voice,0.1,0.9,read_women
0.2,0.7,0.0,0.0,0.1,0.2,59.3,human_voice,0.3,0.7,read_women
0.2,0.7,0.0,0.0,0.1,0.2,59.4,human_voice,0.2,0.8,read_women
0.2,0.7,0.0,0.0,0.1,0.2,59.5,human_voice,0.3,0.7,read_women
0.2,0.6,0.1,0.0,0.1,0.30000000000000004,59.6,human_voice,0.1,0.9,read_women
0.1,0.5,0.2,0.0,0.2,0.30000000000000004,59.7,human_voice,0.2,0.8,read_women
0.1,0.5,0.3,0.0,0.1,0.4,59.8,human_voice,0.0,1.0,read_women
0.1,0.5,0.3,0.0,0.1,0.4,59.9,human_voice,0.0,1.0,read_women
0.0,0.6,0.3,0.0,0.1,0.3,60.0,human_voice,0.0,1.0,read_women
0.0,0.8,0.1,0.0,0.1,0.1,60.1,human_voice,0.0,1.0,read_women
0.0,0.8,0.1,0.0,0.1,0.1,60.2,human_voice,0.0,1.0,read_women
0.1,0.7,0.1,0.0,0.1,0.2,60.3,human_voice,0.0,1.0,read_women
0.0,0.8,0.1,0.0,0.1,0.1,60.4,human_voice,0.0,1.0,read_women
0.1,0.6,0.2,0.0,0.1,0.30000000000000004,60.5,human_voice,0.0,1.0,read_women
0.1,0.6,0.2,0.0,0.1,0.30000000000000004,60.6,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.1,0.0,0.5,60.7,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.1,0.0,0.5,60.8,human_voice,0.0,1.0,read_women
0.1,0.7,0.2,0.0,0.0,0.30000000000000004,60.9,human_voice,0.0,1.0,read_women
0.1,0.7,0.2,0.0,0.0,0.30000000000000004,61.0,human_voice,0.0,1.0,read_women
0.2,0.5,0.3,0.0,0.0,0.5,61.1,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,61.2,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,61.3,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,61.4,human_voice,0.0,1.0,read_women
0.1,0.8,0.1,0.0,0.0,0.2,61.5,human_voice,0.0,1.0,read_women
0.1,0.8,0.1,0.0,0.0,0.2,61.6,human_voice,0.0,1.0,read_women
0.2,0.7,0.1,0.0,0.0,0.30000000000000004,61.7,human_voice,0.0,1.0,read_women
0.2,0.5,0.2,0.0,0.1,0.4,61.8,human_voice,0.0,1.0,read_women
0.2,0.6,0.0,0.0,0.2,0.2,61.9,human_voice,0.0,1.0,read_women
0.4,0.5,0.0,0.0,0.1,0.4,62.0,human_voice,0.1,0.9,read_women
0.3,0.6,0.0,0.0,0.1,0.3,62.1,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,62.2,human_voice,0.0,1.0,read_women
0.3,0.6,0.0,0.0,0.1,0.3,62.3,human_voice,0.0,1.0,read_women
0.5,0.4,0.0,0.0,0.1,0.5,62.4,human,0.1,0.9,read_women
0.5,0.3,0.0,0.1,0.1,0.6,62.5,human,0.0,1.0,read_women
0.3,0.4,0.0,0.1,0.2,0.4,62.6,human_voice,0.0,1.0,read_women
0.3,0.4,0.0,0.1,0.2,0.4,62.7,human_voice,0.0,1.0,read_women
0.2,0.5,0.0,0.1,0.2,0.30000000000000004,62.8,human_voice,0.0,1.0,read_women
0.3,0.4,0.0,0.1,0.2,0.4,62.9,human_voice,0.0,1.0,read_women
0.3,0.4,0.1,0.0,0.2,0.4,63.0,human_voice,0.0,1.0,read_women
